icao24,callsign,origin,time_pos,last_con,long,lat,altitude,timestamp
8a0a3e,TNU633  ,Indonesia,1772324253,1772324255,100.8374,3.9964,7962.9,2026-03-01 08:18:13
8a0a3e,TNU633  ,Indonesia,1772324253,1772324255,100.8374,3.9964,7962.9,2026-03-01 08:20:14
801464,AIC2117 ,India,1772324522,1772324527,101.385,3.627,10675.62,2026-03-01 08:22:15
8a0a3e,TNU633  ,Indonesia,1772324253,1772324255,100.8374,3.9964,7962.9,2026-03-01 08:22:15
80145a,AIC2385 ,India,1772324753,1772324769,101.0073,3.7023,8252.46,2026-03-01 08:26:17
80145a,AIC2385 ,India,1772324856,1772324856,100.9452,3.8779,8839.2,2026-03-01 08:28:18
80145a,AIC2385 ,India,1772324856,1772324856,100.9452,3.8779,8839.2,2026-03-01 08:30:19
7504f4,AXM880  ,Malaysia,1772324968,1772324970,101.409,3.7223,7353.3,2026-03-01 08:30:19
80145a,AIC2385 ,India,1772324856,1772324856,100.9452,3.8779,8839.2,2026-03-01 08:32:20
7504f4,AXM880  ,Malaysia,1772324968,1772324970,101.409,3.7223,7353.3,2026-03-01 08:32:20
7504f4,AXM880  ,Malaysia,1772324968,1772324970,101.409,3.7223,7353.3,2026-03-01 08:34:21
4bb0e7,THY208  ,Turkey,1772325379,1772325379,101.3086,3.8594,11887.2,2026-03-01 08:36:22
76cc65,SIA422  ,Singapore,1772325358,1772325369,100.6253,3.7058,10363.2,2026-03-01 08:36:22
76b445,SIA518  ,Singapore,1772325379,1772325379,101.1274,3.6518,10363.2,2026-03-01 08:36:22
4bb0e7,THY208  ,Turkey,1772325500,1772325500,101.4075,3.6086,11887.2,2026-03-01 08:38:23
76cc65,SIA422  ,Singapore,1772325391,1772325391,100.5612,3.7523,10355.58,2026-03-01 08:38:23
76b445,SIA518  ,Singapore,1772325488,1772325488,100.9414,3.8128,10363.2,2026-03-01 08:38:23
750517,AXM6144 ,Malaysia,1772325499,1772325499,101.0157,3.6656,6705.6,2026-03-01 08:38:23
76cc65,SIA422  ,Singapore,1772325391,1772325391,100.5612,3.7523,10355.58,2026-03-01 08:40:23
76b445,SIA518  ,Singapore,1772325608,1772325608,100.7378,3.9881,10363.2,2026-03-01 08:40:23
750517,AXM6144 ,Malaysia,1772325618,1772325618,100.9049,3.8524,6705.6,2026-03-01 08:40:23
76b445,SIA518  ,Singapore,1772325608,1772325608,100.7378,3.9881,10363.2,2026-03-01 08:42:24
76b44e,SIA132  ,Singapore,1772325738,1772325738,101.1206,3.671,9753.6,2026-03-01 08:42:24
750517,AXM6144 ,Malaysia,1772325736,1772325738,100.7953,4.0372,6705.6,2026-03-01 08:42:24
7500e4,AXM6412 ,Malaysia,1772325856,1772325856,101.0017,3.6266,10226.04,2026-03-01 08:44:25
76b445,SIA518  ,Singapore,1772325608,1772325608,100.7378,3.9881,10363.2,2026-03-01 08:44:25
76b44e,SIA132  ,Singapore,1772325783,1772325783,101.0625,3.7513,9715.5,2026-03-01 08:44:25
750517,AXM6144 ,Malaysia,1772325744,1772325744,100.789,4.0479,6705.6,2026-03-01 08:44:25
7500e4,AXM6412 ,Malaysia,1772325974,1772325974,100.9091,3.834,9456.42,2026-03-01 08:46:26
76b44e,SIA132  ,Singapore,1772325783,1772325783,101.0625,3.7513,9715.5,2026-03-01 08:46:26
750517,AXM6144 ,Malaysia,1772325744,1772325744,100.789,4.0479,6705.6,2026-03-01 08:46:26
7500e4,AXM6412 ,Malaysia,1772326069,1772326072,100.8358,3.9984,8206.74,2026-03-01 08:48:27
7500e4,AXM6412 ,Malaysia,1772326069,1772326072,100.8358,3.9984,8206.74,2026-03-01 08:50:28
7500e4,AXM6412 ,Malaysia,1772326069,1772326072,100.8358,3.9984,8206.74,2026-03-01 08:52:29
76b86a,TGW426  ,Singapore,1772327064,1772327067,101.1033,3.7066,9928.86,2026-03-01 09:04:35
76b44b,SIA726  ,Singapore,1772327066,1772327068,101.6896,3.964,10972.8,2026-03-01 09:04:35
76b86a,TGW426  ,Singapore,1772327078,1772327109,101.0837,3.733,9799.32,2026-03-01 09:06:36
76b44b,SIA726  ,Singapore,1772327149,1772327157,101.5946,4.1146,10972.8,2026-03-01 09:06:36
76b86a,TGW426  ,Singapore,1772327078,1772327109,101.0837,3.733,9799.32,2026-03-01 09:08:37
76b44b,SIA726  ,Singapore,1772327201,1772327264,101.531,4.2152,10972.8,2026-03-01 09:08:37
76b44b,SIA726  ,Singapore,1772327201,1772327264,101.531,4.2152,10972.8,2026-03-01 09:10:38
76b44b,SIA726  ,Singapore,1772327201,1772327264,101.531,4.2152,10972.8,2026-03-01 09:12:39
750211,MAS1432 ,Malaysia,1772327870,1772327872,101.0243,3.611,6705.6,2026-03-01 09:18:43
750211,MAS1432 ,Malaysia,1772328030,1772328030,100.8888,3.8785,6713.22,2026-03-01 09:20:44
750211,MAS1432 ,Malaysia,1772328037,1772328080,100.8835,3.8905,6713.22,2026-03-01 09:22:45
8013d6,AIC2105 ,India,1772328160,1772328160,100.219,3.8242,10058.4,2026-03-01 09:22:45
750211,MAS1432 ,Malaysia,1772328037,1772328080,100.8835,3.8905,6713.22,2026-03-01 09:24:46
8013d6,AIC2105 ,India,1772328282,1772328282,100.3999,3.6467,10058.4,2026-03-01 09:24:46
750211,MAS1432 ,Malaysia,1772328037,1772328080,100.8835,3.8905,6713.22,2026-03-01 09:26:47
7504c3,AXM6118 ,Malaysia,1772328389,1772328389,100.9683,3.7013,7315.2,2026-03-01 09:26:47
7504c3,AXM6118 ,Malaysia,1772328519,1772328519,100.8669,3.929,7315.2,2026-03-01 09:28:47
7504c3,AXM6118 ,Malaysia,1772328561,1772328566,100.8341,4.0025,7315.2,2026-03-01 09:30:48
7504c3,AXM6118 ,Malaysia,1772328561,1772328566,100.8341,4.0025,7315.2,2026-03-01 09:32:49
71c252,KAL349  ,Republic of Korea,1772328872,1772328880,101.0937,3.6008,8923.02,2026-03-01 09:34:50
76b44a,SIA508  ,Singapore,1772328879,1772328879,100.6778,3.6682,10972.8,2026-03-01 09:34:50
a33df2,N308KG  ,United States,1772328879,1772328879,101.2349,3.6912,13106.4,2026-03-01 09:34:50
71c252,KAL349  ,Republic of Korea,1772329008,1772329008,100.92,3.8083,7658.1,2026-03-01 09:36:51
76b44a,SIA508  ,Singapore,1772328888,1772328888,100.6623,3.6794,10972.8,2026-03-01 09:36:51
a33df2,N308KG  ,United States,1772328999,1772328999,101.029,3.9032,13106.4,2026-03-01 09:36:51
71c252,KAL349  ,Republic of Korea,1772329107,1772329116,100.8448,3.9777,6804.66,2026-03-01 09:38:52
76b44a,SIA508  ,Singapore,1772328888,1772328888,100.6623,3.6794,10972.8,2026-03-01 09:38:52
a33df2,N308KG  ,United States,1772328999,1772328999,101.029,3.9032,13106.4,2026-03-01 09:38:52
71c252,KAL349  ,Republic of Korea,1772329107,1772329116,100.8448,3.9777,6804.66,2026-03-01 09:40:53
a33df2,N308KG  ,United States,1772328999,1772328999,101.029,3.9032,13106.4,2026-03-01 09:40:53
75006f,XAX320  ,Malaysia,1772329278,1772329278,101.4423,3.6367,6172.2,2026-03-01 09:42:54
71c252,KAL349  ,Republic of Korea,1772329107,1772329116,100.8448,3.9777,6804.66,2026-03-01 09:42:54
75006f,XAX320  ,Malaysia,1772329278,1772329278,101.4423,3.6367,6172.2,2026-03-01 09:44:55
a16058,N188W   ,United States,1772329472,1772329472,101.6171,3.6936,13106.4,2026-03-01 09:44:55
76b861,TGW678  ,Singapore,1772329606,1772329606,101.5053,3.8268,10965.18,2026-03-01 09:46:56
a16058,N188W   ,United States,1772329609,1772329609,101.3746,3.9169,12192.0,2026-03-01 09:46:56
76b861,TGW678  ,Singapore,1772329683,1772329683,101.4265,3.9764,10980.42,2026-03-01 09:48:57
750584,AXM6306 ,Malaysia,1772329727,1772329727,101.009,3.6329,8183.88,2026-03-01 09:48:57
a16058,N188W   ,United States,1772329668,1772329668,101.2727,4.0107,12192.0,2026-03-01 09:48:57
76b861,TGW678  ,Singapore,1772329683,1772329683,101.4265,3.9764,10980.42,2026-03-01 09:50:58
8013ed,AIC2381 ,India,1772329845,1772329848,101.588,3.7998,10363.2,2026-03-01 09:50:58
750584,AXM6306 ,Malaysia,1772329849,1772329849,100.8779,3.8524,8793.48,2026-03-01 09:50:58
a16058,N188W   ,United States,1772329668,1772329668,101.2727,4.0107,12192.0,2026-03-01 09:50:58
76b861,TGW678  ,Singapore,1772329683,1772329683,101.4265,3.9764,10980.42,2026-03-01 09:52:59
8013ed,AIC2381 ,India,1772329935,1772329935,101.4951,3.9744,10363.2,2026-03-01 09:52:59
750584,AXM6306 ,Malaysia,1772329971,1772329971,100.7438,4.0804,9144.0,2026-03-01 09:52:59
a16058,N188W   ,United States,1772329668,1772329668,101.2727,4.0107,12192.0,2026-03-01 09:52:59
8013ed,AIC2381 ,India,1772329935,1772329935,101.4951,3.9744,10363.2,2026-03-01 09:55:00
750584,AXM6306 ,Malaysia,1772329994,1772329996,100.7194,4.1218,9144.0,2026-03-01 09:55:00
8013ed,AIC2381 ,India,1772329935,1772329935,101.4951,3.9744,10363.2,2026-03-01 09:57:01
750584,AXM6306 ,Malaysia,1772329994,1772329996,100.7194,4.1218,9144.0,2026-03-01 09:57:01
76b865,TGW431  ,Singapore,1772330581,1772330581,101.4329,3.7211,8633.46,2026-03-01 10:03:03
750319,MAS1138 ,Malaysia,1772330581,1772330581,100.9826,3.7901,6705.6,2026-03-01 10:03:03
750319,MAS1138 ,Malaysia,1772330651,1772330656,100.917,3.9022,6705.6,2026-03-01 10:05:04
750319,MAS1138 ,Malaysia,1772330651,1772330656,100.917,3.9022,6705.6,2026-03-01 10:07:05
76b44f,SIA728  ,Singapore,1772330819,1772330819,101.6945,4.0452,10972.8,2026-03-01 10:07:05
76ceea,SIA308  ,Singapore,1772330813,1772330813,101.6373,3.63,9144.0,2026-03-01 10:07:05
750319,MAS1138 ,Malaysia,1772330651,1772330656,100.917,3.9022,6705.6,2026-03-01 10:09:06
76b44f,SIA728  ,Singapore,1772330929,1772330937,101.5524,4.2448,10972.8,2026-03-01 10:09:06
76ceea,SIA308  ,Singapore,1772330921,1772330927,101.5097,3.8519,9144.0,2026-03-01 10:09:06
76b44f,SIA728  ,Singapore,1772331017,1772331017,101.4419,4.4001,10972.8,2026-03-01 10:11:07
76ceea,SIA308  ,Singapore,1772330921,1772330927,101.5097,3.8519,9144.0,2026-03-01 10:11:07
76b44f,SIA728  ,Singapore,1772331017,1772331017,101.4419,4.4001,10972.8,2026-03-01 10:13:08
76ceea,SIA308  ,Singapore,1772330921,1772330927,101.5097,3.8519,9144.0,2026-03-01 10:13:08
76b44f,SIA728  ,Singapore,1772331017,1772331017,101.4419,4.4001,10972.8,2026-03-01 10:15:09
76b44e,,Singapore,1772331906,1772331908,101.3676,3.6198,9791.7,2026-03-01 10:25:14
7503d6,MXD2201 ,Malaysia,1772332379,1772332379,101.0144,3.625,7924.8,2026-03-01 10:33:17
7503d6,MXD2201 ,Malaysia,1772332490,1772332492,100.9172,3.815,7924.8,2026-03-01 10:35:18
76b447,SIA723  ,Singapore,1772332635,1772332638,101.4273,3.6632,10668.0,2026-03-01 10:37:19
7503d6,MXD2201 ,Malaysia,1772332584,1772332584,100.843,3.9821,7924.8,2026-03-01 10:37:19
75027e,AXM6334 ,Malaysia,1772332758,1772332758,100.9526,3.7365,8260.08,2026-03-01 10:39:20
801536,IGO1016 ,India,1772332758,1772332758,101.7237,3.9688,10972.8,2026-03-01 10:39:20
7503d6,MXD2201 ,Malaysia,1772332584,1772332584,100.843,3.9821,7924.8,2026-03-01 10:39:20
75027e,AXM6334 ,Malaysia,1772332878,1772332878,100.8556,3.9544,8945.88,2026-03-01 10:41:21
801536,IGO1016 ,India,1772332877,1772332878,101.5767,4.1811,10965.18,2026-03-01 10:41:21
7503d6,MXD2201 ,Malaysia,1772332584,1772332584,100.843,3.9821,7924.8,2026-03-01 10:41:21
75027e,AXM6334 ,Malaysia,1772332904,1772332904,100.8344,4.0022,9083.04,2026-03-01 10:43:22
801536,IGO1016 ,India,1772332986,1772332986,101.4417,4.3754,10972.8,2026-03-01 10:43:22
75027e,AXM6334 ,Malaysia,1772332904,1772332904,100.8344,4.0022,9083.04,2026-03-01 10:45:23
801536,IGO1016 ,India,1772332995,1772332995,101.4299,4.3924,10972.8,2026-03-01 10:45:23
801536,IGO1016 ,India,1772332995,1772332995,101.4299,4.3924,10972.8,2026-03-01 10:47:24
76b44c,SIA134  ,Singapore,1772333359,1772333359,101.0117,3.6528,9471.66,2026-03-01 10:49:25
750419,AXM832  ,Malaysia,1772333359,1772333359,101.4052,3.6774,5798.82,2026-03-01 10:49:25
76b44c,SIA134  ,Singapore,1772333481,1772333481,100.8868,3.8837,8214.36,2026-03-01 10:51:26
750419,AXM832  ,Malaysia,1772333372,1772333373,101.4071,3.7001,5852.16,2026-03-01 10:51:26
76b44c,SIA134  ,Singapore,1772333538,1772333538,100.8398,3.9887,7658.1,2026-03-01 10:53:27
750419,AXM832  ,Malaysia,1772333372,1772333373,101.4071,3.7001,5852.16,2026-03-01 10:53:27
76b44c,SIA134  ,Singapore,1772333538,1772333538,100.8398,3.9887,7658.1,2026-03-01 10:55:28
76b44c,SIA134  ,Singapore,1772333538,1772333538,100.8398,3.9887,7658.1,2026-03-01 10:57:28
75033c,AXM69   ,Malaysia,1772373836,1772373836,100.4358,3.8015,8359.14,2026-03-01 22:04:46
75058b,MXD2106 ,Malaysia,1772377809,1772377815,100.8491,3.9683,6987.54,2026-03-01 23:11:20
800b12,IGO1004 ,India,1772377863,1772377863,100.471,3.854,10980.42,2026-03-01 23:11:20
75058b,MXD2106 ,Malaysia,1772377809,1772377815,100.8491,3.9683,6987.54,2026-03-01 23:13:21
800b12,IGO1004 ,India,1772377863,1772377863,100.471,3.854,10980.42,2026-03-01 23:13:21
75002c,AXM6132 ,Malaysia,1772378113,1772378113,100.9833,3.6714,6705.6,2026-03-01 23:15:25
7500e4,AXM1726 ,Malaysia,1772378083,1772378083,101.3275,3.6628,11033.76,2026-03-01 23:15:25
75058b,MXD2106 ,Malaysia,1772377809,1772377815,100.8491,3.9683,6987.54,2026-03-01 23:15:25
800b12,IGO1004 ,India,1772377863,1772377863,100.471,3.854,10980.42,2026-03-01 23:15:25
75002c,AXM6132 ,Malaysia,1772378238,1772378238,100.8855,3.8871,6705.6,2026-03-01 23:17:26
7500e4,AXM1726 ,Malaysia,1772378145,1772378215,101.2227,3.7565,10142.22,2026-03-01 23:17:26
75002c,AXM6132 ,Malaysia,1772378318,1772378318,100.823,4.0193,6499.86,2026-03-01 23:19:27
7500e4,AXM1726 ,Malaysia,1772378145,1772378215,101.2227,3.7565,10142.22,2026-03-01 23:19:27
800c87,AIC2387 ,India,1772378352,1772378352,101.4624,3.6695,6111.24,2026-03-01 23:19:27
75002c,AXM6132 ,Malaysia,1772378318,1772378318,100.823,4.0193,6499.86,2026-03-01 23:21:28
7500e4,AXM1726 ,Malaysia,1772378145,1772378215,101.2227,3.7565,10142.22,2026-03-01 23:21:28
800c87,AIC2387 ,India,1772378363,1772378363,101.4589,3.6836,6164.58,2026-03-01 23:21:28
75002c,AXM6132 ,Malaysia,1772378318,1772378318,100.823,4.0193,6499.86,2026-03-01 23:23:29
800c87,AIC2387 ,India,1772378363,1772378532,101.4589,3.6836,6164.58,2026-03-01 23:23:29
76d1cb,,Singapore,1772379080,1772379080,101.364,3.7743,10675.62,2026-03-01 23:31:33
4bb107,THY057  ,Turkey,1772379792,1772379792,101.7224,3.7569,10363.2,2026-03-01 23:43:39
4bb107,THY057  ,Turkey,1772379935,1772379935,101.5561,4.0628,10363.2,2026-03-01 23:45:39
8013ed,AIC2383 ,India,1772379937,1772379937,101.4232,3.6318,9761.22,2026-03-01 23:45:39
4bb107,THY057  ,Turkey,1772379964,1772379991,101.551,4.072,10363.2,2026-03-01 23:47:40
3965a3,AFR257  ,France,1772380030,1772380030,101.5024,3.6823,9144.0,2026-03-01 23:47:40
8013ed,AIC2383 ,India,1772380057,1772380057,101.3381,3.8748,9761.22,2026-03-01 23:47:40
4bb107,THY057  ,Turkey,1772379964,1772379991,101.551,4.072,10363.2,2026-03-01 23:49:42
3965a3,AFR257  ,France,1772380085,1772380085,101.4534,3.8101,9144.0,2026-03-01 23:49:42
8013ed,AIC2383 ,India,1772380141,1772380141,101.2803,4.0397,9761.22,2026-03-01 23:49:42
4bb107,THY057  ,Turkey,1772379964,1772379991,101.551,4.072,10363.2,2026-03-01 23:51:43
3965a3,AFR257  ,France,1772380085,1772380085,101.4534,3.8101,9144.0,2026-03-01 23:51:43
750282,MAS1194 ,Malaysia,1772380287,1772380287,101.0435,3.682,6096.0,2026-03-01 23:51:43
8013ed,AIC2383 ,India,1772380141,1772380141,101.2803,4.0397,9761.22,2026-03-01 23:51:43
750282,MAS1194 ,Malaysia,1772380412,1772380412,100.9272,3.8814,6096.0,2026-03-01 23:53:43
8013ed,AIC2383 ,India,1772380141,1772380141,101.2803,4.0397,9761.22,2026-03-01 23:53:43
750282,MAS1194 ,Malaysia,1772380446,1772380446,100.8977,3.932,6096,2026-03-01 23:55:44
750282,MAS1194 ,Malaysia,1772380446,1772380446,100.8977,3.932,6096,2026-03-01 23:57:45
406d79,BAW34   ,United Kingdom,1772380725,1772380725,101.0141,3.6022,5775.96,2026-03-01 23:59:46
406d79,BAW34   ,United Kingdom,1772380725,1772380725,101.0141,3.6022,5775.96,2026-03-02 00:01:47
710120,SVA840  ,Saudi Arabia,1772380890,1772380890,100.2928,3.7519,9182.1,2026-03-02 00:01:47
406d79,BAW34   ,United Kingdom,1772380725,1772380725,101.0141,3.6022,5775.96,2026-03-02 00:03:48
710120,SVA840  ,Saudi Arabia,1772380952,1772380952,100.3795,3.667,8717.28,2026-03-02 00:03:48
75044d,MAS2    ,Malaysia,1772381617,1772381617,101.4369,3.641,5326.38,2026-03-02 00:13:53
406947,BAW12   ,United Kingdom,1772381682,1772381727,101.6078,3.6942,9144.0,2026-03-02 00:15:54
7c6bc1,JST18   ,Australia,1772381683,1772381683,101.2165,3.6748,10660.38,2026-03-02 00:15:54
75044d,MAS2    ,Malaysia,1772381617,1772381617,101.4369,3.641,5326.38,2026-03-02 00:15:54
406947,BAW12   ,United Kingdom,1772381748,1772381748,101.5167,3.8628,9144.0,2026-03-02 00:17:55
75044d,MAS2    ,Malaysia,1772381617,1772381617,101.4369,3.641,5326.38,2026-03-02 00:17:55
406947,BAW12   ,United Kingdom,1772381748,1772381748,101.5167,3.8628,9144.0,2026-03-02 00:19:56
76cd70,SIA322  ,Singapore,1772381990,1772381990,101.4332,3.6554,9784.08,2026-03-02 00:19:56
76cd70,SIA322  ,Singapore,1772382004,1772382013,101.405,3.686,9806.94,2026-03-02 00:21:57
4bb0e8,THY39V  ,Turkey,1772382234,1772382234,101.4306,3.6457,5875.02,2026-03-02 00:23:58
76cd70,SIA322  ,Singapore,1772382004,1772382013,101.405,3.686,9806.94,2026-03-02 00:23:58
4bb0e8,THY39V  ,Turkey,1772382247,1772382247,101.4299,3.6575,5905.5,2026-03-02 00:25:59
4bb0e8,THY39V  ,Turkey,1772382247,1772382247,101.4299,3.6575,5905.5,2026-03-02 00:28:00
4851af,KLM810  ,Kingdom of the Netherlands,1772382827,1772382827,100.9097,3.8321,5996.94,2026-03-02 00:34:04
3c6706,DLH769  ,Germany,1772382945,1772382945,101.5622,3.6833,9768.84,2026-03-02 00:36:05
4851af,KLM810  ,Kingdom of the Netherlands,1772382920,1772382932,100.8095,4.0003,6637.02,2026-03-02 00:36:05
3c6706,DLH769  ,Germany,1772382945,1772382945,101.5622,3.6833,9768.84,2026-03-02 00:38:06
4851af,KLM810  ,Kingdom of the Netherlands,1772382920,1772382932,100.8095,4.0003,6637.02,2026-03-02 00:38:06
3c6706,DLH769  ,Germany,1772382945,1772382945,101.5622,3.6833,9768.84,2026-03-02 00:40:07
4851af,KLM810  ,Kingdom of the Netherlands,1772382920,1772382932,100.8095,4.0003,6637.02,2026-03-02 00:40:07
76cda9,SIA378  ,Singapore,1772383438,1772383438,101.3875,3.6945,9761.22,2026-03-02 00:44:09
76cda9,SIA378  ,Singapore,1772383525,1772383525,101.2933,3.787,9898.38,2026-03-02 00:46:10
76cda9,SIA378  ,Singapore,1772383525,1772383525,101.2933,3.787,9898.38,2026-03-02 00:48:11
76cda9,SIA378  ,Singapore,1772383525,1772383525,101.2933,3.787,9898.38,2026-03-02 00:50:12
76ceef,SIA26   ,Singapore,1772383912,1772383912,101.4301,3.6039,9144,2026-03-02 00:52:14
76ceef,SIA26   ,Singapore,1772383986,1772383986,101.3647,3.6663,9144,2026-03-02 00:54:15
76ceef,SIA26   ,Singapore,1772383986,1772383986,101.3647,3.6663,9144,2026-03-02 00:56:16
76ceef,SIA26   ,Singapore,1772383986,1772383986,101.3647,3.6663,9144,2026-03-02 00:58:17
39c423,AFR181  ,France,1772385116,1772385116,101.4687,3.7167,9753.6,2026-03-02 01:12:25
39c423,AFR181  ,France,1772385176,1772385176,101.4262,3.8013,9753.6,2026-03-02 01:14:26
39c423,AFR181  ,France,1772385176,1772385176,101.4262,3.8013,9753.6,2026-03-02 01:16:26
3c4ad8,DLH781  ,Germany,1772385811,1772385835,101.4488,3.7763,9144,2026-03-02 01:24:30
3c4ad8,DLH781  ,Germany,1772385811,1772385835,101.4488,3.7763,9144,2026-03-02 01:26:31
3c4ad8,DLH781  ,Germany,1772385811,1772385835,101.4488,3.7763,9144,2026-03-02 01:28:32
7c4929,QFA1    ,Australia,1772386149,1772386149,101.5468,3.6968,8534.4,2026-03-02 01:30:33
7c4929,QFA1    ,Australia,1772386149,1772386149,101.5468,3.6968,8534.4,2026-03-02 01:32:34
76cef5,SIA306  ,Singapore,1772388272,1772388272,101.6267,3.8168,9144,2026-03-02 02:04:49
76cef5,SIA306  ,Singapore,1772388344,1772388344,101.5435,3.8905,9144,2026-03-02 02:06:50
76cef5,SIA306  ,Singapore,1772388344,1772388344,101.5435,3.8905,9144,2026-03-02 02:08:51
76cef5,SIA306  ,Singapore,1772388344,1772388344,101.5435,3.8905,9144,2026-03-02 02:10:52
76cc7a,SIA402  ,Singapore,1772392574,1772392574,101.6843,3.7029,10393.68,2026-03-02 03:17:25
76cc7a,SIA402  ,Singapore,1772392756,1772392756,101.5216,3.8506,10607.04,2026-03-02 03:19:26
76cc7a,SIA402  ,Singapore,1772392852,1772392852,101.2611,4.0868,10972.8,2026-03-02 03:21:27
76cc7a,SIA402  ,Singapore,1772392852,1772392852,101.2611,4.0868,10972.8,2026-03-02 03:23:28
76cc7a,SIA402  ,Singapore,1772392852,1772392852,101.2611,4.0868,10972.8,2026-03-02 03:25:29
8a0a12,UBG307  ,Indonesia,1772393590,1772393590,101.7435,3.7799,9441.18,2026-03-02 03:33:34
7504fe,,Malaysia,1772393979,1772394049,101.4632,4.3381,9585.96,2026-03-02 03:41:37
7504fe,AXM70   ,Malaysia,1772394187,1772394187,101.5811,3.9145,8092.44,2026-03-02 03:43:38
76cda1,SIA391  ,Singapore,1772394325,1772394325,100.6228,4.1334,12496.8,2026-03-02 03:45:39
76cda5,SIA330  ,Singapore,1772394261,1772394261,101.7641,3.7371,9837.42,2026-03-02 03:45:39
7504fe,AXM70   ,Malaysia,1772394187,1772394187,101.5811,3.9145,8092.44,2026-03-02 03:45:39
76cda1,SIA391  ,Singapore,1772394400,1772394400,100.7297,4.0259,12496.8,2026-03-02 03:47:40
76cda5,SIA330  ,Singapore,1772394401,1772394401,101.5144,3.9552,10119.36,2026-03-02 03:47:40
7504fe,AXM70   ,Malaysia,1772394331,1772394400,101.6545,3.6531,6370.32,2026-03-02 03:47:40
76cda1,SIA391  ,Singapore,1772394546,1772394546,100.9721,3.7823,12496.8,2026-03-02 03:49:41
76cda5,SIA330  ,Singapore,1772394473,1772394473,101.4656,3.9978,10157.46,2026-03-02 03:49:41
76cda5,SIA330  ,Singapore,1772394473,1772394473,101.4656,3.9978,10157.46,2026-03-02 03:51:42
76bccb,TGW50   ,Singapore,1772395157,1772395157,101.7381,3.6417,10043.16,2026-03-02 03:59:46
76bccb,TGW50   ,Singapore,1772395282,1772395282,101.5862,3.9054,10363.2,2026-03-02 04:01:46
76bccb,TGW50   ,Singapore,1772395398,1772395398,101.4849,4.0815,10355.58,2026-03-02 04:03:47
76bccb,TGW50   ,Singapore,1772395398,1772395398,101.4849,4.0815,10355.58,2026-03-02 04:05:48
76bccb,TGW50   ,Singapore,1772395398,1772395398,101.4849,4.0815,10355.58,2026-03-02 04:07:49
7502db,,Malaysia,1772396475,1772396475,100.1125,3.7812,8214.36,2026-03-02 04:21:56
7502db,,Malaysia,1772396475,1772396475,100.1125,3.7812,8214.36,2026-03-02 04:23:57
7502db,,Malaysia,1772396475,1772396475,100.1125,3.7812,8214.36,2026-03-02 04:25:58
76cdc2,SIA345  ,Singapore,1772396864,1772396864,100.6852,3.6822,10668,2026-03-02 04:27:59
76cd6d,SIA403  ,Singapore,1772398305,1772398305,101.2024,3.6816,11277.6,2026-03-02 04:52:10
8a0579,GIA088  ,Indonesia,1772399043,1772399043,100.887,3.8859,9144,2026-03-02 05:04:16
